Category,Resume
SAP Developer,Skills: Proficient in Python. Experience: Worked at DataWorks as SAP Developer for 3 years. Education: Completed M.Tech in Electronics. Certifications: Certified in Scrum. Achievements: Contributed to 48 successful projects.
SAP Developer,Skills: Proficient in SQL. Experience: Worked at InnovateLtd as SAP Developer for 8 years. Education: Completed MBA in Electronics. Certifications: Certified in AWS. Achievements: Contributed to 27 successful projects.
SAP Developer,Skills: Proficient in Docker. Experience: Worked at DataWorks as SAP Developer for 5 years. Education: Completed MBA in Electronics. Certifications: Certified in AWS. Achievements: Contributed to 24 successful projects.
SAP Developer,Skills: Proficient in Python. Experience: Worked at InnovateLtd as SAP Developer for 2 years. Education: Completed B.Tech in Computer Science. Certifications: Certified in AWS. Achievements: Contributed to 15 successful projects.
SAP Developer,Skills: Proficient in SQL. Experience: Worked at TechCorp as SAP Developer for 7 years. Education: Completed B.Tech in Computer Science. Certifications: Certified in Data Science. Achievements: Contributed to 42 successful projects.
SAP Developer,Skills: Proficient in TensorFlow. Experience: Worked at TechCorp as SAP Developer for 5 years. Education: Completed B.Tech in Electronics. Certifications: Certified in Data Science. Achievements: Contributed to 28 successful projects.
SAP Developer,Skills: Proficient in Docker. Experience: Worked at DataWorks as SAP Developer for 7 years. Education: Completed M.Tech in Electronics. Certifications: Certified in AWS. Achievements: Contributed to 16 successful projects.
SAP Developer,Skills: Proficient in Python. Experience: Worked at TechCorp as SAP Developer for 3 years. Education: Completed M.Tech in Business Management. Certifications: Certified in PMP. Achievements: Contributed to 12 successful projects.
SAP Developer,Skills: Proficient in Java. Experience: Worked at InnovateLtd as SAP Developer for 1 years. Education: Completed M.Tech in Computer Science. Certifications: Certified in AWS. Achievements: Contributed to 15 successful projects.
SAP Developer,Skills: Proficient in Java. Experience: Worked at DataWorks as SAP Developer for 6 years. Education: Completed MBA in Computer Science. Certifications: Certified in Scrum. Achievements: Contributed to 27 successful projects.
SAP Developer,Skills: Proficient in TensorFlow. Experience: Worked at DataWorks as SAP Developer for 6 years. Education: Completed B.Tech in Electronics. Certifications: Certified in Scrum. Achievements: Contributed to 33 successful projects.
SAP Developer,Skills: Proficient in TensorFlow. Experience: Worked at TechCorp as SAP Developer for 4 years. Education: Completed MBA in Computer Science. Certifications: Certified in PMP. Achievements: Contributed to 23 successful projects.
SAP Developer,Skills: Proficient in Docker. Experience: Worked at DataWorks as SAP Developer for 10 years. Education: Completed M.Tech in Electronics. Certifications: Certified in Scrum. Achievements: Contributed to 38 successful projects.
SAP Developer,Skills: Proficient in Python. Experience: Worked at TechCorp as SAP Developer for 7 years. Education: Completed M.Tech in Electronics. Certifications: Certified in PMP. Achievements: Contributed to 16 successful projects.
SAP Developer,Skills: Proficient in Docker. Experience: Worked at DataWorks as SAP Developer for 10 years. Education: Completed M.Tech in Electronics. Certifications: Certified in AWS. Achievements: Contributed to 12 successful projects.
SAP Developer,Skills: Proficient in SQL. Experience: Worked at InnovateLtd as SAP Developer for 3 years. Education: Completed B.Tech in Electronics. Certifications: Certified in Scrum. Achievements: Contributed to 21 successful projects.
Civil Engineer,Skills: Proficient in AWS. Experience: Worked at DataWorks as Civil Engineer for 3 years. Education: Completed MBA in Business Management. Certifications: Certified in PMP. Achievements: Contributed to 6 successful projects.
Civil Engineer,Skills: Proficient in TensorFlow. Experience: Worked at TechCorp as Civil Engineer for 8 years. Education: Completed MBA in Electronics. Certifications: Certified in Data Science. Achievements: Contributed to 35 successful projects.
Civil Engineer,Skills: Proficient in SQL. Experience: Worked at DataWorks as Civil Engineer for 1 years. Education: Completed MBA in Business Management. Certifications: Certified in Scrum. Achievements: Contributed to 31 successful projects.
Civil Engineer,Skills: Proficient in SQL. Experience: Worked at InnovateLtd as Civil Engineer for 6 years. Education: Completed B.Tech in Electronics. Certifications: Certified in Scrum. Achievements: Contributed to 45 successful projects.
Civil Engineer,Skills: Proficient in TensorFlow. Experience: Worked at TechCorp as Civil Engineer for 10 years. Education: Completed MBA in Business Management. Certifications: Certified in PMP. Achievements: Contributed to 48 successful projects.
Civil Engineer,Skills: Proficient in AWS. Experience: Worked at TechCorp as Civil Engineer for 5 years. Education: Completed M.Tech in Electronics. Certifications: Certified in PMP. Achievements: Contributed to 26 successful projects.
Civil Engineer,Skills: Proficient in Python. Experience: Worked at TechCorp as Civil Engineer for 7 years. Education: Completed B.Tech in Business Management. Certifications: Certified in Scrum. Achievements: Contributed to 10 successful projects.
Civil Engineer,Skills: Proficient in SQL. Experience: Worked at TechCorp as Civil Engineer for 8 years. Education: Completed B.Tech in Business Management. Certifications: Certified in Data Science. Achievements: Contributed to 35 successful projects.
Civil Engineer,Skills: Proficient in Java. Experience: Worked at InnovateLtd as Civil Engineer for 5 years. Education: Completed MBA in Computer Science. Certifications: Certified in PMP. Achievements: Contributed to 31 successful projects.
Civil Engineer,Skills: Proficient in Java. Experience: Worked at InnovateLtd as Civil Engineer for 7 years. Education: Completed MBA in Computer Science. Certifications: Certified in AWS. Achievements: Contributed to 50 successful projects.
Civil Engineer,Skills: Proficient in AWS. Experience: Worked at DataWorks as Civil Engineer for 1 years. Education: Completed MBA in Business Management. Certifications: Certified in Data Science. Achievements: Contributed to 12 successful projects.
Civil Engineer,Skills: Proficient in Python. Experience: Worked at InnovateLtd as Civil Engineer for 4 years. Education: Completed M.Tech in Business Management. Certifications: Certified in AWS. Achievements: Contributed to 34 successful projects.
Civil Engineer,Skills: Proficient in SQL. Experience: Worked at TechCorp as Civil Engineer for 10 years. Education: Completed B.Tech in Electronics. Certifications: Certified in AWS. Achievements: Contributed to 41 successful projects.
Civil Engineer,Skills: Proficient in Docker. Experience: Worked at TechCorp as Civil Engineer for 8 years. Education: Completed MBA in Business Management. Certifications: Certified in AWS. Achievements: Contributed to 29 successful projects.
Civil Engineer,Skills: Proficient in Java. Experience: Worked at InnovateLtd as Civil Engineer for 4 years. Education: Completed M.Tech in Business Management. Certifications: Certified in Scrum. Achievements: Contributed to 26 successful projects.
Civil Engineer,Skills: Proficient in Java. Experience: Worked at InnovateLtd as Civil Engineer for 8 years. Education: Completed M.Tech in Computer Science. Certifications: Certified in Scrum. Achievements: Contributed to 30 successful projects.
Civil Engineer,Skills: Proficient in TensorFlow. Experience: Worked at TechCorp as Civil Engineer for 1 years. Education: Completed M.Tech in Business Management. Certifications: Certified in Data Science. Achievements: Contributed to 8 successful projects.
Civil Engineer,Skills: Proficient in SQL. Experience: Worked at DataWorks as Civil Engineer for 1 years. Education: Completed M.Tech in Business Management. Certifications: Certified in Scrum. Achievements: Contributed to 21 successful projects.
Civil Engineer,Skills: Proficient in SQL. Experience: Worked at DataWorks as Civil Engineer for 10 years. Education: Completed B.Tech in Computer Science. Certifications: Certified in Scrum. Achievements: Contributed to 49 successful projects.
Civil Engineer,Skills: Proficient in Java. Experience: Worked at TechCorp as Civil Engineer for 9 years. Education: Completed M.Tech in Electronics. Certifications: Certified in Data Science. Achievements: Contributed to 8 successful projects.
Civil Engineer,Skills: Proficient in SQL. Experience: Worked at InnovateLtd as Civil Engineer for 1 years. Education: Completed M.Tech in Business Management. Certifications: Certified in Scrum. Achievements: Contributed to 19 successful projects.
Civil Engineer,Skills: Proficient in Docker. Experience: Worked at TechCorp as Civil Engineer for 9 years. Education: Completed B.Tech in Computer Science. Certifications: Certified in Data Science. Achievements: Contributed to 31 successful projects.
